Problem,|V| or n,|E| or m,Simple Randomized or Randomized-1,Simple Greedy or Greedy-1,Semi Greedy - 1,Simple local or local-1 No. of iterations,Average Value, Grasp No. of iterations,Best Value, known best
G1  ,800  ,19176  ,9588.4  ,10956  ,11214  ,7  ,11259  ,50  ,11469
12078
G2  ,800  ,19176  ,9586.72  ,11030  ,11183  ,10  ,11394  ,50  ,11438
12084
G3  ,800  ,19176  ,9589.65  ,11012  ,11241  ,6  ,11308  ,50  ,11450
12077
G4  ,800  ,19176  ,9589.14  ,11031  ,11271  ,13  ,11445  ,50  ,11478
-1
G5  ,800  ,19176  ,9586.73  ,10990  ,11223  ,7  ,11370  ,50  ,11478
-1
G6  ,800  ,19176  ,80.231  ,1515  ,1742  ,6  ,1870  ,50  ,2001
-1
G7  ,800  ,19176  ,-76.893  ,1362  ,1550  ,11  ,1735  ,50  ,1834
-1
G8  ,800  ,19176  ,-83.718  ,1331  ,1526  ,14  ,1703  ,50  ,1867
-1
G9  ,800  ,19176  ,-29.832  ,1507  ,1610  ,4  ,1735  ,50  ,1887
-1
G10  ,800  ,19176  ,-75.358  ,1350  ,1539  ,7  ,1682  ,50  ,1840
-1
G11  ,800  ,1600  ,16.844  ,434  ,448  ,3  ,472  ,50  ,490
627
G12  ,800  ,1600  ,-1.21  ,418  ,452  ,3  ,450  ,50  ,488
621
G13  ,800  ,1600  ,17.798  ,432  ,478  ,2  ,472  ,50  ,510
645
G14  ,800  ,4694  ,2347.58  ,2890  ,2938  ,4  ,2957  ,50  ,2990
3187
G15  ,800  ,4661  ,2329.91  ,2873  ,2914  ,4  ,2950  ,50  ,2964
3169
G16  ,800  ,4672  ,2335.92  ,2878  ,2932  ,3  ,2945  ,50  ,2988
3172
G17  ,800  ,4667  ,2332.46  ,2864  ,2907  ,4  ,2940  ,50  ,2970
-1
G18  ,800  ,4694  ,32.853  ,780  ,824  ,4  ,842  ,50  ,912
-1
G19  ,800  ,4661  ,-55.074  ,681  ,769  ,4  ,765  ,50  ,815
-1
G20  ,800  ,4672  ,-24.665  ,698  ,776  ,3  ,761  ,50  ,840
-1
G21  ,800  ,4667  ,-32.324  ,704  ,753  ,4  ,767  ,50  ,830
-1
G22  ,2000  ,19990  ,9992.87  ,12346  ,12760  ,9  ,12851  ,50  ,13032
14123
G23  ,2000  ,19990  ,9998.16  ,12291  ,12852  ,6  ,12801  ,50  ,12997
14129
G24  ,2000  ,19990  ,10000.7  ,12367  ,12745  ,8  ,12733  ,50  ,12993
14131
G25  ,2000  ,19990  ,9993.07  ,12408  ,12793  ,9  ,12807  ,50  ,13029
-1
G26  ,2000  ,19990  ,9999.01  ,12355  ,12768  ,8  ,12799  ,50  ,12991
-1
G27  ,2000  ,19990  ,-19.233  ,2316  ,2610  ,6  ,2778  ,50  ,3014
-1
G28  ,2000  ,19990  ,-49.16  ,2329  ,2632  ,7  ,2844  ,50  ,2948
-1
G29  ,2000  ,19990  ,39.386  ,2367  ,2696  ,6  ,2906  ,50  ,3015
-1
G30  ,2000  ,19990  ,48.893  ,2401  ,2683  ,5  ,2874  ,50  ,3032
-1
G31  ,2000  ,19990  ,-40.555  ,2290  ,2574  ,5  ,2759  ,50  ,2942
-1
G32  ,2000  ,4000  ,11.25  ,1058  ,1180  ,3  ,1144  ,50  ,1222
1560
G33  ,2000  ,4000  ,-14.984  ,1000  ,1170  ,4  ,1098  ,50  ,1224
1537
G34  ,2000  ,4000  ,-23.546  ,988  ,1132  ,4  ,1116  ,50  ,1210
1541
G35  ,2000  ,11778  ,5890.05  ,7252  ,7395  ,2  ,7426  ,50  ,7464
8000
G36  ,2000  ,11766  ,5884.23  ,7225  ,7366  ,3  ,7410  ,50  ,7455
7996
G37  ,2000  ,11785  ,5890.62  ,7264  ,7376  ,4  ,7421  ,50  ,7477
8009
G38  ,2000  ,11779  ,5890.33  ,7305  ,7394  ,3  ,7451  ,50  ,7470
-1
G39  ,2000  ,11778  ,12.95  ,1861  ,1866  ,4  ,2074  ,50  ,2141
-1
G40  ,2000  ,11766  ,-52.226  ,1834  ,1983  ,3  ,2013  ,50  ,2122
-1
G41  ,2000  ,11785  ,-7.684  ,1876  ,2023  ,6  ,2055  ,50  ,2162
-1
G42  ,2000  ,11779  ,57.842  ,1989  ,2043  ,4  ,2160  ,50  ,2226
-1
G43  ,1000  ,9990  ,4995.48  ,6188  ,6423  ,4  ,6348  ,50  ,6499
7027
G44  ,1000  ,9990  ,4995.75  ,6157  ,6332  ,6  ,6385  ,50  ,6522
7022
G45  ,1000  ,9990  ,4994.06  ,6179  ,6340  ,5  ,6393  ,50  ,6510
7020
G46  ,1000  ,9990  ,4993.78  ,6150  ,6357  ,7  ,6407  ,50  ,6494
-1
G47  ,1000  ,9990  ,4995.56  ,6220  ,6397  ,5  ,6389  ,50  ,6514
-1
G48  ,3000  ,6000  ,2997.51  ,6000  ,6000  ,1  ,6000  ,50  ,6000
6000
G49  ,3000  ,6000  ,3000.44  ,6000  ,6000  ,1  ,6000  ,50  ,6000
6000
G50  ,3000  ,6000  ,3001.17  ,5880  ,5880  ,1  ,5880  ,50  ,5880
5988
G51  ,1000  ,5909  ,2957.1  ,3626  ,3694  ,3  ,3732  ,50  ,3754
-1
G52  ,1000  ,5916  ,2956.57  ,3650  ,3696  ,3  ,3721  ,50  ,3755
-1
G53  ,1000  ,5914  ,2957.22  ,3632  ,3683  ,3  ,3729  ,50  ,3749
-1
G54  ,1000  ,5916  ,2957.98  ,3633  ,3679  ,4  ,3707  ,50  ,3744
-1
